Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-09-30,4.96754,4.96754,4.85847,4.95763,8910.5128200975
2021-10-01,4.8436,4.94771,4.76924,4.88822,7020.4957261685
2021-10-04,4.8089,4.89814,4.46186,4.68496,135879.52136119
2021-10-05,4.66017,4.72958,4.46186,4.53127,43398.786322763
2021-10-06,4.49161,4.58085,4.26356,4.36271,39848.700852843
2021-10-07,4.36271,4.48169,4.27347,4.37263,15508.427349704
2021-10-08,4.43212,4.46186,4.37263,4.41229,9408.7350422965
2021-10-11,4.43212,4.53127,4.36271,4.41229,10650.25640976
2021-10-12,4.3528,4.50648,4.31314,4.32305,9481.3504269085
2021-10-13,4.33297,4.53623,4.32305,4.37263,16760.034187253
2021-10-14,4.54614,4.85847,4.46186,4.68,24829.418802261
2021-10-15,4.83864,4.91797,4.66017,4.91797,25609.025639832
2021-10-18,4.94771,5.05678,4.91797,4.91797,14542.239315561
2021-10-19,4.95763,5.03695,4.94771,5.01712,8196.4615380795
2021-10-20,4.99729,4.99729,4.64034,4.68,12558.427349842
2021-10-21,4.70975,4.8089,4.52136,4.78411,16117.589742838
2021-10-22,4.78411,4.8089,4.57093,4.70975,2914.700854565
2021-10-25,4.75932,4.8089,4.28339,4.46186,13814.068375424
2021-10-26,4.46186,4.68,4.44203,4.5511,3368.54700839
2021-10-27,4.50153,4.5511,4.44203,4.52136,6415.3675210685
2021-10-28,4.52631,4.65521,4.16441,4.32305,24400.786323649
2021-10-29,4.36271,4.46186,4.31314,4.41229,6416.376068077
2021-11-02,4.46186,4.65025,4.4222,4.61059,16941.572648783
2021-11-03,4.57093,4.66017,4.51144,4.65521,3688.2564100845
2021-11-04,4.65521,4.65521,4.52136,4.56102,3712.4615382885
2021-11-05,4.56102,4.69983,4.5164,4.69983,10735.982905482
2021-11-08,4.70975,4.71966,4.63042,4.63042,3453.264957104
2021-11-09,4.63042,4.63042,4.42716,4.52136,5336.2222219735
2021-11-10,4.46186,4.52136,4.4222,4.51144,1075.111111061
2021-11-12,4.51144,4.51144,4.41229,4.41229,20442.239315286
2021-11-15,4.40237,4.56102,4.37263,4.38254,4692.7692305505
2021-11-16,4.36271,4.44203,4.33297,4.33297,6258.0341877425
2021-11-17,4.41229,4.41229,4.2239,4.2239,3338.290598135
2021-11-18,4.18919,4.49161,4.16441,4.49161,8273.1111107255
2021-11-19,4.48169,4.61059,4.11483,4.3528,6339.726495431
2021-11-22,4.3528,4.36767,4.16441,4.36767,10355.760683278
2021-11-23,4.37263,4.73949,4.37263,4.45195,7212.1196577835
2021-11-24,4.31809,4.36271,3.9661,4.06525,34938.085468457
2021-11-25,4.06525,4.06525,3.93636,4.04047,32178.700853201
2021-11-26,3.92148,3.9661,3.68847,3.93636,133052.56409636
2021-11-29,3.9661,3.9661,3.70831,3.86199,6536.3931620885
2021-11-30,3.68847,3.82729,3.50008,3.64881,18347.487178632
2021-12-01,3.75788,3.75788,3.52983,3.6389,25968.068374858
2021-12-02,3.61907,3.64881,3.52983,3.64386,18062.068375226
2021-12-03,3.56949,3.6389,3.5447,3.61907,23349.880340792
2021-12-06,3.62403,3.65873,3.51992,3.56949,21864.290597271
2021-12-07,3.56949,3.61907,3.53975,3.59924,17294.564101758
2021-12-08,3.61907,3.61907,3.51992,3.56453,6644.307691998
2021-12-09,3.59428,3.59924,3.45051,3.55462,29760.205126818
2021-12-10,3.54966,3.66864,3.54966,3.58932,20341.384614436
2021-12-13,3.60915,3.69839,3.56949,3.66864,12143.914529348
2021-12-14,3.66864,3.66864,3.56949,3.59924,5247.4700852255
2021-12-15,3.61907,3.61907,3.50008,3.60915,8146.0341876545
2021-12-16,3.50008,3.56949,3.49017,3.53975,18799.31623844
2021-12-17,3.53975,3.53975,3.31169,3.37614,34174.615383022
2021-12-20,3.37119,3.37119,3.19271,3.27203,17848.256409424
2021-12-21,3.24229,3.24229,3.08364,3.19767,28025.504272198
2021-12-22,3.15305,3.18775,3.07373,3.08364,32480.256408742
2021-12-23,3.12331,3.12826,3.03903,3.07373,14377.846153176
2021-12-27,3.07373,3.07373,2.925,3.01424,133886.63247239
2021-12-28,2.98449,3.23237,2.96466,3.23237,64500.615381609
2021-12-29,3.27203,3.86199,3.27203,3.68847,28468.256408929
2021-12-30,3.74797,3.74797,3.51992,3.52983,11506.512819976
2022-01-03,3.56949,4.12475,3.56949,4.12475,21678.717947707
2022-01-04,4.23381,4.75932,4.23381,4.56102,64334.205125206
2022-01-05,4.56102,4.56102,4.36271,4.36767,12972.940170335
2022-01-07,4.35775,4.36271,4.20407,4.2239,13698.085469447
2022-01-10,4.36271,4.41229,4.00576,4.40237,34730.324784706
2022-01-11,4.46186,4.73949,4.46186,4.68992,26323.07692185
2022-01-12,4.75932,5.1361,4.75932,5.04686,57397.418800743
2022-01-13,5.15593,5.25508,5.10636,5.24517,28381.521366198
2022-01-14,5.23525,5.35424,5.06669,5.1361,16968.803418012
2022-01-17,5.25508,5.25508,5.07661,5.24517,9461.1794867385
2022-01-18,5.30466,5.32449,4.98737,5.09644,16341.487178725
2022-01-19,5.08653,5.08653,4.63042,4.87831,36501.333331632
2022-01-20,4.84856,4.9378,4.48665,4.63042,21027.196580216
2022-01-21,4.62051,4.62051,4.33297,4.46186,21021.145298165
2022-01-24,4.41229,4.41229,3.86695,3.94627,58238.547005832
2022-01-25,3.94627,4.33792,3.94627,4.20407,18665.179486309
2022-01-26,4.21398,4.48169,4.21398,4.40733,16043.965811218
2022-01-27,4.41725,4.41725,4.36271,4.3875,2647.4358973125
2022-01-28,4.3528,4.66017,4.29331,4.48665,13022.358973752
2022-01-31,4.66017,4.83864,4.41229,4.75932,11792.94017039
2022-02-01,4.81881,4.81881,4.54119,4.66513,19994.444443512
2022-02-02,4.66513,4.75932,4.61059,4.65025,5387.658119407
2022-02-03,4.65025,4.75932,4.65025,4.68992,4019.0598288725
2022-02-04,4.66017,4.75436,4.66017,4.70975,13107.076922466
2022-02-07,4.66017,4.74445,4.48169,4.74445,2739.213675086
2022-02-08,4.60068,4.75436,4.60068,4.74941,3517.811965648
2022-02-09,4.75932,4.76924,4.66017,4.76924,22115.418802388
2022-02-10,4.76924,4.76924,4.68992,4.75932,21426.581195582
2022-02-11,4.69983,4.77915,4.68992,4.77915,1659.0598289825
2022-02-14,4.50153,4.56102,4.12475,4.56102,24462.307691167
2022-02-15,4.58085,4.75932,4.51144,4.6453,7073.948717619
2022-02-16,4.61059,4.61059,4.52631,4.56102,4678.6495724315
2022-02-17,4.52631,4.68992,4.32305,4.46186,14810.512819822
2022-02-18,4.36271,4.56102,4.36271,4.51144,13697.076922438
2022-02-21,4.51144,4.51144,4.1297,4.44203,17324.820512013
2022-02-22,4.16441,4.50648,4.13466,4.49161,14172.102563442
2022-02-23,4.49161,4.49161,4.29826,4.45195,3536.9743588095
2022-02-24,3.7678,4.07517,3.47034,3.88678,91407.64102138
2022-02-25,3.88678,4.11483,3.88678,4.06525,26466.290597057
2022-02-28,4.15449,4.25364,4.02559,4.24869,6729.025640712
2022-03-01,4.26356,4.43212,4.16441,4.36271,10443.504273017
2022-03-02,4.16441,4.30818,4.01568,4.08508,9660.8717944215
2022-03-03,4.11483,4.41229,4.08508,4.36271,10052.188033719
2022-03-04,4.08508,4.36271,4.08508,4.15449,7329.1111107695
2022-03-07,4.095,4.28339,4.01568,4.2586,8324.547008159
2022-03-08,4.2586,4.45691,4.14458,4.4222,21394.30769131
2022-03-09,4.41229,4.45691,4.34288,4.45691,4560.649572437
2022-03-10,4.45195,4.70975,4.45195,4.66017,17197.743588942
2022-03-11,4.66017,4.66017,4.49657,4.65025,5750.735042467
2022-03-14,4.65025,4.65025,4.34288,4.41229,3449.23076907
2022-03-15,4.36271,4.61059,4.36271,4.50153,1202.188034132
2022-03-16,4.44203,4.70975,4.44203,4.6453,1994.905982813
2022-03-17,4.64034,4.68,4.56597,4.65025,16032.871794124
2022-03-18,4.61059,4.65025,4.56102,4.57093,911.726495684
2022-03-21,4.64034,4.64034,4.51144,4.61059,6805.675213358
2022-03-22,4.63042,4.63042,4.51144,4.51144,2171.4017093005
2022-03-23,4.51144,4.61059,4.46186,4.61059,4614.1025638875
2022-03-24,4.63042,4.68,4.49161,4.56102,8476.8376064425
2022-03-25,4.48169,5.20551,4.37263,4.9378,33318.358972806
2022-03-28,4.97746,5.63186,4.97746,5.55254,120298.47862687
2022-03-29,5.61203,5.65169,5.11627,5.21542,50093.521365186
2022-03-30,5.15593,5.5922,5.15593,5.58229,64479.43589443
2022-03-31,5.60212,5.60212,5.3939,5.49305,16607.743588969
2022-04-01,5.38398,5.74093,5.35424,5.54263,25120.888887718
2022-04-04,5.64178,6.14746,5.57237,5.76076,105251.96580706
2022-04-05,5.78059,5.89958,5.65169,5.85,18433.213674354
2022-04-06,5.67153,5.84008,5.35424,5.44347,25746.188032988
2022-04-07,5.55254,5.55254,5.43356,5.45339,7359.3675210245
2022-04-08,5.45339,5.5228,5.35424,5.50297,5763.8461535775
2022-04-11,5.53271,5.53271,5.28483,5.42364,12481.777777196
2022-04-12,5.45339,5.55254,5.41373,5.50297,4016.034187847
2022-04-13,5.49305,5.49305,5.3939,5.45339,4622.1709399555
2022-04-14,5.3939,5.41373,5.33441,5.3939,3742.7179485435
2022-04-19,5.49305,5.96898,5.45339,5.73102,48679.538459269
2022-04-20,5.79051,6.44492,5.79051,6.32593,95248.188029748
2022-04-21,6.34576,6.60356,6.24661,6.5639,63958.017091036
2022-04-22,6.28627,6.52424,6.18712,6.28627,26085.059827844
2022-04-25,6.44492,6.84153,6.3061,6.64322,115205.31623395
2022-04-26,6.70271,6.84153,6.50441,6.78203,60059.982903183
2022-04-27,6.84153,6.84153,6.24661,6.36559,64875.794868771
2022-04-28,6.3061,6.42508,5.75085,5.90949,49865.589741265
2022-04-29,6.32593,6.32593,5.96898,5.96898,7542.9230765715
2022-05-02,5.85,6.34576,5.65169,5.75085,25199.555554381
2022-05-04,5.75085,5.83017,5.49305,5.57237,16517.982905213
2022-05-05,5.57237,5.75085,5.45339,5.57237,15908.820512079
2022-05-06,5.55254,5.67153,5.45339,5.63186,19205.760682865
2022-05-09,5.63186,5.71119,5.51288,5.51288,12410.170939592
2022-05-10,5.53271,5.83017,5.53271,5.5922,12597.760683173
2022-05-11,5.5922,5.75085,5.51288,5.51288,9153.572649146
2022-05-12,5.53271,5.53271,5.31458,5.33441,19478.06837516
2022-05-13,5.27492,5.75085,4.97746,5.75085,23208.683759602
2022-05-16,5.85,6.1078,5.79051,5.85,12184.256409688
2022-05-17,5.79051,6.02847,5.57237,5.71119,7643.7777774215
2022-05-18,5.61203,5.83017,5.45339,5.51288,11226.136751613
2022-05-19,5.51288,5.73102,5.41373,5.67153,8397.162392771
2022-05-20,5.67153,5.69136,5.55254,5.69136,8699.726495321
2022-05-23,5.65169,5.71119,5.43356,5.45339,20278.854699909
2022-05-24,5.61203,5.61203,5.33441,5.33441,17831.11111028
2022-05-25,5.31458,5.75085,5.31458,5.45339,15543.726495002
2022-05-26,5.94915,6.48458,5.81034,6.00864,140376.63247209
2022-05-27,6.08797,6.22678,5.77068,6.14746,29054.222220868
2022-05-30,6.24661,6.86136,6.14746,6.84153,68637.675210476
2022-05-31,6.90102,6.90102,6.70271,6.88119,31936.649571161
2022-06-01,6.88119,6.88119,6.46475,6.70271,25511.196580007
2022-06-02,6.74237,6.74237,6.36559,6.42508,11164.615384095
2022-06-03,6.36559,6.84153,6.32593,6.7622,31427.333331868
2022-06-06,6.7622,6.90102,6.74237,6.84153,21499.196580194
2022-06-07,6.84153,6.84153,6.52424,6.84153,31689.555554078
2022-06-08,6.92085,7.33729,6.92085,7.33729,131308.78631867
2022-06-09,7.23814,7.95203,7.23814,7.83305,179433.62392326
2022-06-10,7.7339,8.22966,7.45627,8.15034,80415.487175739
2022-06-13,8.32881,9.69712,8.05119,9.06254,318573.77776293
2022-06-14,9.18153,9.55831,8.32881,8.32881,96496.769226271
2022-06-15,8.38831,9.22119,7.83305,9.18153,128412.23931025
2022-06-17,8.92373,10.1136,8.84441,9.71695,154151.36751418
2022-06-20,10.1136,11.7496,10.1136,11.7,246364.83759535
2022-06-21,11.8,11.8,9.7,9.82,494839
2022-06-22,9.92,11.2,9.24,10.6,269432
2022-06-23,10.3,11.95,10.3,11.65,250946
2022-06-24,11.8,14.2,11.65,13.6,373957
2022-06-27,13.45,15.85,13.4,14.7,421366
2022-06-28,15,17.4,13.55,17,514333
2022-06-29,17,19.65,16.15,16.85,1043770
2022-06-30,16.3,18.4,15.6,17.1,607378
2022-07-01,17.1,17.8,15.6,16.2,252558
2022-07-04,16.4,18.75,14.6,14.6,622075
2022-07-05,14.9,16.15,13.7,14.2,377552
2022-07-06,14.8,15.4,13.8,15.2,306347
2022-07-07,15.6,15.95,14.7,15.8,222203
2022-07-08,15.7,15.75,15,15.15,98600
2022-07-11,14.9,16.35,14.4,16.35,167809
2022-07-12,16.5,17.25,16.2,16.75,179565
2022-07-13,16.7,17.3,15.7,15.9,141577
2022-07-14,16.2,16.25,15.15,15.4,75131
2022-07-15,15.5,16.25,15.3,16.15,58756
2022-07-18,16.2,16.8,16,16.3,70689
2022-07-19,16.3,19,16.2,18.95,451873
2022-07-20,19.4,19.9,17.7,18.3,321067
2022-07-21,18.2,19.15,17.65,19,154795
2022-07-22,19.2,19.95,18.9,19.3,229828
2022-07-25,19.25,19.3,17.9,18.2,212708
2022-07-26,18.2,19.1,17.5,18.6,150663
2022-07-27,18.2,18.6,17.3,17.8,85378
2022-07-28,17.95,18.45,16.9,17.4,117861
2022-07-29,17.55,18.3,17.3,18.1,82263
2022-08-01,18.05,18.3,17.35,17.7,74769
2022-08-02,17.6,18.25,17.2,17.45,77410
2022-08-03,17.5,17.75,17.25,17.4,47736
2022-08-04,17.4,17.5,15.7,16.4,85188
2022-08-05,16.25,17.35,15.9,16.9,99115
2022-08-08,16.9,18.55,16.9,18.3,93030
2022-08-09,18.5,19.7,17.6,17.9,199058
2022-08-10,17.8,18.95,17.6,18.85,57231
2022-08-11,19,19.4,18.65,18.65,48633
2022-08-12,18.9,18.9,18.15,18.45,29261
2022-08-16,18.7,22.7,18.45,22.7,544196
2022-08-17,22.5,24.3,21.7,22.4,324204
2022-08-18,22.5,25,21.8,24.6,264710
2022-08-19,24.6,25.3,23.4,23.9,133746
2022-08-22,23.8,26.9,23.8,26.9,293747
2022-08-23,26.8,27,25,25.9,240882
2022-08-24,25.9,26.2,24.7,25.7,109423
2022-08-25,25.7,25.7,23.2,23.9,187616
2022-08-26,23.4,24.8,22.8,24,150257
2022-08-29,23.6,23.8,22.3,23.4,134661
2022-08-30,23.5,23.8,21.1,21.1,198972
2022-08-31,21,23.9,20.4,23.2,278615
2022-09-01,23.5,24.8,21.1,21.1,247774
2022-09-02,21.5,23,20.8,22.2,187272
2022-09-05,22,24.2,22,23.7,148349
2022-09-06,24.4,24.7,22.3,22.9,125862
2022-09-07,22.8,24.2,21.8,24,131699
2022-09-08,24.5,25.8,23.9,25.1,138901
2022-09-09,25.6,28.6,25.1,28.3,254185
2022-09-12,28.5,30.9,26.7,27,477444
2022-09-13,27.2,27.8,24.5,25.7,275635
2022-09-14,25,30.2,25,29.5,388058
2022-09-15,29.5,30.2,28.1,28.7,152299
2022-09-16,28.4,29.4,27.3,29,111997
2022-09-19,28.9,28.9,26.8,27,103968
2022-09-20,26.5,27.8,25,25.5,129400
2022-09-21,25.3,26.3,24.3,25.2,115833
2022-09-22,25.1,27.6,24.6,26.9,132321
2022-09-23,26.5,27.2,24.5,24.7,156323
2022-09-26,24.7,24.8,21.5,22.8,294079
2022-09-27,22.9,23.9,22,22.8,93571
2022-09-28,23,24,20.4,20.7,319239
2022-09-29,21.3,21.5,18.5,19.25,301316
2022-09-30,19.5,19.95,18.05,18.5,192109
2022-10-03,18.95,21.2,16.8,19.95,434494
2022-10-04,20.3,21,18.05,18.15,261993
2022-10-05,17.95,18.5,16.55,16.6,229121
2022-10-06,17,17.8,16.05,17.2,329936
2022-10-07,16.95,19,16.75,19,185421
2022-10-10,19,19.1,17.1,17.5,250207
2022-10-11,17.3,18.7,17.15,18,156300
2022-10-12,18.15,18.7,17.7,17.95,99897
2022-10-13,17.85,18.9,17.55,18.4,147007
2022-10-14,18.8,19.1,17.45,17.45,126478
2022-10-17,17.45,17.95,16.9,17.4,64154
2022-10-18,17.35,19.9,17.15,19.65,261051
2022-10-19,19.8,21.7,18.75,20.8,335446
2022-10-20,20.8,22.6,20.3,21.1,179073
2022-10-21,21.1,21.5,20.2,20.7,62970
2022-10-24,20.7,21.2,19.3,19.3,135800
2022-10-25,19.4,20.3,19.1,19.95,68231
2022-10-26,19.95,20.8,19.8,20.4,70441
2022-10-27,19.85,20.4,19.7,19.8,58910
2022-10-28,19.75,20.2,19.35,19.95,40183
2022-10-31,20,23.2,19.55,22.2,220858
2022-11-02,22.2,22.9,21.1,21.5,83691
2022-11-03,21.4,22.6,20.8,22.1,60339
2022-11-04,22,22.6,21.6,21.8,42578
2022-11-07,21.7,23.8,21.6,23,168246
2022-11-08,23.2,24.8,23,24.3,96164
2022-11-09,24.2,24.2,22.7,22.8,118786
2022-11-10,22.4,23.7,22,23.7,69407
2022-11-14,23.8,24.1,22.5,23.5,114292
2022-11-15,23.7,23.7,22.5,23,65591
2022-11-16,22.5,22.9,21.5,22.2,105045
2022-11-17,22.5,22.6,21.7,21.8,29219
2022-11-18,22,22.7,21.7,21.9,52231
2022-11-21,22,22.1,19.9,20,180828
2022-11-22,20,20.9,19.55,20.9,83286
2022-11-23,20.6,21.3,20.5,20.9,46363
2022-11-24,21.6,24.7,21.4,24.3,307306
2022-11-25,24.6,25.4,23.4,23.4,185725
2022-11-28,23.3,24.2,22.9,23.7,63266
2022-11-29,23.5,23.6,22.2,22.5,113365
2022-11-30,22.5,23.1,21.8,22.7,97730
2022-12-01,22.9,23,21.8,21.9,50253
2022-12-02,21.6,22.6,21.4,22.2,49321
2022-12-05,22.3,23.6,22.3,22.8,100176
2022-12-06,22.8,23.4,22.5,22.8,19549
2022-12-07,22.5,24.4,22.5,24.1,62452
2022-12-08,24.4,24.4,23,23,99381
2022-12-09,23.3,23.3,22.5,22.6,52455
2022-12-12,22.6,23,22,22.4,35293
2022-12-13,22.4,22.6,21.8,22,63998
2022-12-14,22.2,22.5,21.9,22,56046
2022-12-15,21.9,22.1,21.5,21.5,43804
2022-12-16,21.5,21.8,21.2,21.6,40211
2022-12-19,21.8,23.2,21.4,22.2,77832
2022-12-20,22.3,22.8,21.9,22.3,36227
2022-12-21,22.3,22.7,21.8,21.9,22809
2022-12-22,22.2,22.4,21.3,21.4,39162
2022-12-23,21.4,21.9,21.4,21.6,12619
2022-12-27,21.7,21.7,20.6,20.6,106558
2022-12-28,20.6,22.8,20.6,22.4,124573
2022-12-29,22.5,23.3,22.1,22.8,37182
2022-12-30,22.8,22.9,22.4,22.6,38344
2023-01-02,22.6,24.8,22.5,22.6,258370
2023-01-03,22.8,23.6,22.3,23,90127
2023-01-04,23.4,23.4,22.6,22.9,42577
2023-01-05,23.1,23.2,21.8,22,113293
2023-01-09,22.5,22.9,22.2,22.7,62393
2023-01-10,22.9,23.8,22.8,22.9,82647
2023-01-11,22.9,23.2,22.5,22.6,31844
2023-01-12,22.8,23,22.3,22.4,49550
2023-01-13,22.6,23.2,22.3,22.5,45036
2023-01-16,22.5,22.7,22,22.1,51898
2023-01-17,22.2,22.4,21.9,22.2,36617
2023-01-18,22.3,22.6,21.9,22.3,54390
2023-01-19,22.2,22.2,21.2,21.8,79936
2023-01-20,21.8,23.9,21.5,22.5,290161
2023-01-23,22.6,22.7,22.1,22.1,49769
2023-01-24,22.2,22.7,22,22.1,44642
2023-01-25,22.2,22.6,22,22,55163
2023-01-26,22.2,22.3,21.6,21.7,68656
2023-01-27,21.6,21.9,21.5,21.7,35847
2023-01-30,21.8,21.8,20.9,21.2,81043
2023-01-31,21.2,21.7,21,21.2,45593
2023-02-01,21.2,21.8,20.8,20.8,65978
2023-02-02,21,21.4,20.8,21.1,50906
2023-02-03,21.3,21.3,20.3,20.9,64142
2023-02-06,20.8,21.2,20.7,20.7,22312
2023-02-07,20.9,21.1,20.8,21,15740
2023-02-08,21,21.1,20.6,20.7,27472
2023-02-09,20.7,20.9,20,20.2,74417
2023-02-10,20.2,20.3,19.65,20.1,58615
2023-02-13,20.2,20.3,19.7,19.8,28404
2023-02-14,19.8,20.5,19.8,20.3,48091
2023-02-15,20.3,20.3,19.8,19.95,26188
2023-02-16,19.8,20,19.55,19.85,52520
2023-02-17,20,21.2,19.85,20.7,77893
2023-02-20,20.8,21.7,20.7,21.7,55666
2023-02-21,21.7,21.7,20.8,21.2,36634
2023-02-22,20.8,20.9,20.3,20.4,31617
2023-02-23,20.5,20.6,20.1,20.1,26035
2023-02-24,20.2,20.5,19.95,20.1,33446
2023-02-27,20.1,20.7,20.1,20.2,30789
2023-02-28,20.3,20.6,20.1,20.6,39083
2023-03-01,20.6,20.8,20.3,20.4,14687
2023-03-02,20.5,20.6,20.2,20.2,8728
2023-03-03,20.3,21.2,20.3,20.9,45539
2023-03-06,21.1,21.2,20.5,20.6,21560
2023-03-07,20.7,20.8,20.3,20.4,16881
2023-03-08,20.4,20.5,20.2,20.5,11585
2023-03-09,20.5,20.6,20.3,20.4,9799
2023-03-10,20.4,20.4,19.9,20.1,35916
2023-03-13,20.1,20.1,19.25,19.95,47385
2023-03-14,19.85,20.5,19.6,20.4,14297
2023-03-15,20.5,20.5,19.5,19.55,20288
2023-03-16,19.8,20.1,19.2,19.6,32727
2023-03-17,19.8,20.2,19.8,19.85,24411
2023-03-20,20,21,19.7,20.6,35881
2023-03-21,21,21.4,20.3,20.3,27334
2023-03-22,20.5,20.8,20.3,20.3,17141
2023-03-23,20.4,21.4,20,21,40585
2023-03-24,21.2,21.2,19.95,20.3,30240
2023-03-27,20.2,20.6,20,20.1,27274
2023-03-28,20.1,20.2,20.1,20.2,425
